view,prot_dim,comp_dim,hdims,graph_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,optimizer__sgd__nesterov,optimizer__sgd__momentum,optimizer__adam__amsgrad,optimizer__adadelta__rho,optimizer__adagrad__lr_decay,optimizer__rmsprop__momentum,score
weave,8421,1024,"[2610, 602, 3593, 5000]",64,5,0.01,32,512,512,adam,1.0,0.0001,False,1.0,False,0.0001,0.0001,0.0001,-0.5909320805687368
weave,8421,1024,"[957, 4465]",174,5,0.01097576228975726,32,512,512,rmsprop,0.3489521258720723,0.00028638371509545667,True,0.0034945893959348806,True,0.00840562949068711,0.006926499382976032,0.05459701492529353,-0.5914401281351367
weave,8421,1024,"[3828, 2600]",360,5,0.10069206954758779,256,512,512,rmsprop,0.3224186626770194,0.08850569777884393,False,0.00023673125638678472,True,0.0002307798300083204,0.19167504820190254,0.6197022811740025,-0.5925324324688097
weave,8421,1024,"[3828, 2893]",500,5,0.6455646900842503,512,512,512,adam,0.5100166135900163,0.0005980293756086786,True,0.029468094688616133,True,0.41498222508255395,0.005162906219832165,0.2424496971130472,-0.5945610406216657
weave,8421,1024,"[3736, 1215, 4374, 2173]",374,5,0.021591014552091076,512,512,512,rmsprop,0.14072393604600095,0.006627752017144628,True,0.002604815156853613,False,0.000382268015422261,0.033263885127871706,0.22982189269249376,-0.5958463374590427
weave,8421,1024,[1848],268,5,0.29323685819778206,32,512,512,adagrad,0.00048276914518620553,0.2203849088903797,False,0.22105572568540013,True,0.044261189239364465,0.00016308856507209684,0.05265647274773617,-0.5980584304726747
weave,8421,1024,"[2210, 3000, 3695]",65,5,0.018886466221431975,256,512,512,adam,0.3745586646584566,0.009809935909163748,True,0.006868447472708193,False,0.00010498490443410527,0.004593141967837462,0.00023401922752178987,-0.5981125877436567
weave,8421,1024,"[957, 4465]",174,5,0.01097576228975726,32,512,512,rmsprop,0.3489521258720723,0.00028638371509545667,True,0.0034945893959348806,True,0.00840562949068711,0.006926499382976032,0.05459701492529353,-0.5981588237263603
weave,8421,1024,[2856],388,5,0.12674473508560702,512,512,512,sgd,0.022524129334138873,0.003161209501513,False,0.00024302321235440856,False,0.00017481388563869748,0.30350912570512867,0.3001309075172892,-0.600068494335265
weave,8421,1024,"[4333, 3153]",396,5,0.3514106486056859,512,512,512,adam,0.0011520660693330118,0.010916137570834594,False,0.4446989695308189,False,0.011124156741891059,0.00020268988220468152,0.0006330111121017848,-0.6009757276989898
weave,8421,1024,"[4051, 4781]",178,5,0.13416250536917904,512,512,512,adam,0.0006593113366233622,0.004753207596308062,True,0.0001845859757272745,False,0.00039755439953528284,0.03170403059521885,0.0006285676688467875,-0.6011282301642086
weave,8421,1024,[725],185,5,0.0169702222304859,256,512,512,sgd,0.06854408803554346,0.025327289046877838,True,0.02909699426963267,True,0.0005070162202440388,0.006388576727790634,0.4892652030537884,-0.6026331342706592
weave,8421,1024,"[1263, 2727]",509,5,0.08996946110196515,64,512,512,adagrad,0.001327922698219376,0.11359174674217933,True,0.011133170743477238,False,0.0007473156104842762,0.00283410716962404,0.2629609519633727,-0.6048280430858234
weave,8421,1024,"[2054, 2543]",157,5,0.5220572783170265,512,512,512,adam,0.48160524259892246,0.007596476697004327,False,0.00025849402360153615,True,0.0020093117834606385,0.0035231322400214125,0.24065426207172147,-0.6055624600705127
weave,8421,1024,"[4630, 2620]",210,5,0.3160399723598393,512,512,512,adam,0.12019836871264854,0.03395929206784199,True,0.007888880685145533,False,0.03133912017090041,0.03117176044531168,0.0015738575372738267,-0.6073301224833147
weave,8421,1024,"[1263, 2727]",509,5,0.08996946110196515,64,512,512,adagrad,0.001327922698219376,0.11359174674217933,True,0.011133170743477238,False,0.0007473156104842762,0.00283410716962404,0.2629609519633727,-0.6079029429706394
weave,8421,1024,"[4822, 326, 3987]",248,5,0.013677373737102193,512,512,512,adam,0.22839737630563742,0.07715645687661137,True,0.0006240272101339776,False,0.8501268806885102,0.00011134725482090268,0.06931656150414858,-0.6091362950572516
weave,8421,1024,"[1090, 1027]",257,5,0.06501020676168912,64,512,512,rmsprop,0.09295781197226007,0.011846511162356582,True,0.000395452400128841,True,0.0014159717066162577,0.010588470199096608,0.0006475607514042443,-0.6091375759017854
weave,8421,1024,"[4630, 2620]",210,5,0.3160399723598393,512,512,512,adam,0.12019836871264854,0.03395929206784199,True,0.007888880685145533,False,0.03133912017090041,0.03117176044531168,0.0015738575372738267,-0.6091964233732771
weave,8421,1024,"[2210, 3000, 3695]",65,5,0.018886466221431975,256,512,512,adam,0.3745586646584566,0.009809935909163748,True,0.006868447472708193,False,0.00010498490443410527,0.004593141967837462,0.00023401922752178987,-0.6096311683777274
weave,8421,1024,"[3736, 1215, 4374, 2173]",374,5,0.021591014552091076,512,512,512,rmsprop,0.14072393604600095,0.006627752017144628,True,0.002604815156853613,False,0.000382268015422261,0.033263885127871706,0.22982189269249376,-0.614738683027556
weave,8421,1024,"[4443, 3603, 1911]",374,5,0.047022218104015814,32,512,512,adagrad,0.058039618302384154,0.06054394993087902,True,0.0037354039797798462,False,0.0001573681938804593,0.012713469295409941,0.005125507703927517,-0.6152665491102887
weave,8421,1024,"[4443, 3603, 1911]",374,5,0.047022218104015814,32,512,512,adagrad,0.058039618302384154,0.06054394993087902,True,0.0037354039797798462,False,0.0001573681938804593,0.012713469295409941,0.005125507703927517,-0.6176156956314359
weave,8421,1024,"[4822, 326, 3987]",248,5,0.013677373737102193,512,512,512,adam,0.22839737630563742,0.07715645687661137,True,0.0006240272101339776,False,0.8501268806885102,0.00011134725482090268,0.06931656150414858,-0.6190188776531277
weave,8421,1024,"[4051, 4781]",178,5,0.13416250536917904,512,512,512,adam,0.0006593113366233622,0.004753207596308062,True,0.0001845859757272745,False,0.00039755439953528284,0.03170403059521885,0.0006285676688467875,-0.6234647893719103
weave,8421,1024,"[957, 4465]",174,5,0.01097576228975726,32,512,512,rmsprop,0.3489521258720723,0.00028638371509545667,True,0.0034945893959348806,True,0.00840562949068711,0.006926499382976032,0.05459701492529353,-0.6253852828755804
weave,8421,1024,"[1263, 2727]",509,5,0.08996946110196515,64,512,512,adagrad,0.001327922698219376,0.11359174674217933,True,0.011133170743477238,False,0.0007473156104842762,0.00283410716962404,0.2629609519633727,-0.6316116626538696
weave,8421,1024,"[4333, 3153]",396,5,0.3514106486056859,512,512,512,adam,0.0011520660693330118,0.010916137570834594,False,0.4446989695308189,False,0.011124156741891059,0.00020268988220468152,0.0006330111121017848,-0.6324466088512559
weave,8421,1024,"[4788, 2119, 4955]",180,5,0.45222137891012215,64,512,512,rmsprop,0.668328404278312,0.00012288183981058057,False,0.002431833945131782,True,0.00011421799206694493,0.001226577395031168,0.0008264268140497318,-0.6343642789985401
weave,8421,1024,"[4822, 326, 3987]",248,5,0.013677373737102193,512,512,512,adam,0.22839737630563742,0.07715645687661137,True,0.0006240272101339776,False,0.8501268806885102,0.00011134725482090268,0.06931656150414858,-0.6349092302451447
weave,8421,1024,"[957, 4465]",174,5,0.01097576228975726,32,512,512,rmsprop,0.3489521258720723,0.00028638371509545667,True,0.0034945893959348806,True,0.00840562949068711,0.006926499382976032,0.05459701492529353,-0.6354335090385251
weave,8421,1024,"[4563, 2145]",476,5,0.6222993420522805,512,512,512,adagrad,0.11528542227119176,0.008623525748234976,False,0.0001008431158441838,False,0.011212960654913447,0.0006080441136717699,0.00027262436680519045,-0.6392868777227334
weave,8421,1024,"[4630, 2620]",210,5,0.3160399723598393,512,512,512,adam,0.12019836871264854,0.03395929206784199,True,0.007888880685145533,False,0.03133912017090041,0.03117176044531168,0.0015738575372738267,-0.6437413692380437
weave,8421,1024,"[4630, 2620]",210,5,0.3160399723598393,512,512,512,adam,0.12019836871264854,0.03395929206784199,True,0.007888880685145533,False,0.03133912017090041,0.03117176044531168,0.0015738575372738267,-0.6617183706832286
weave,8421,1024,"[3828, 2600]",360,5,0.10069206954758779,256,512,512,rmsprop,0.3224186626770194,0.08850569777884393,False,0.00023673125638678472,True,0.0002307798300083204,0.19167504820190254,0.6197022811740025,-0.663957559326298
weave,8421,1024,"[4788, 2119, 4955]",180,5,0.45222137891012215,64,512,512,rmsprop,0.668328404278312,0.00012288183981058057,False,0.002431833945131782,True,0.00011421799206694493,0.001226577395031168,0.0008264268140497318,-0.6680017596022803
weave,8421,1024,[1848],268,5,0.29323685819778206,32,512,512,adagrad,0.00048276914518620553,0.2203849088903797,False,0.22105572568540013,True,0.044261189239364465,0.00016308856507209684,0.05265647274773617,-0.6700730562313792
weave,8421,1024,"[4788, 2119, 4955]",180,5,0.45222137891012215,64,512,512,rmsprop,0.668328404278312,0.00012288183981058057,False,0.002431833945131782,True,0.00011421799206694493,0.001226577395031168,0.0008264268140497318,-0.6715132467157745
weave,8421,1024,"[3736, 1215, 4374, 2173]",374,5,0.021591014552091076,512,512,512,rmsprop,0.14072393604600095,0.006627752017144628,True,0.002604815156853613,False,0.000382268015422261,0.033263885127871706,0.22982189269249376,-0.6804789164073939
weave,8421,1024,"[4822, 326, 3987]",248,5,0.013677373737102193,512,512,512,adam,0.22839737630563742,0.07715645687661137,True,0.0006240272101339776,False,0.8501268806885102,0.00011134725482090268,0.06931656150414858,-0.6831034737038233
weave,8421,1024,"[1263, 2727]",509,5,0.08996946110196515,64,512,512,adagrad,0.001327922698219376,0.11359174674217933,True,0.011133170743477238,False,0.0007473156104842762,0.00283410716962404,0.2629609519633727,-0.6851347901247549
weave,8421,1024,"[4788, 2119, 4955]",180,5,0.45222137891012215,64,512,512,rmsprop,0.668328404278312,0.00012288183981058057,False,0.002431833945131782,True,0.00011421799206694493,0.001226577395031168,0.0008264268140497318,-0.6852202909580982
weave,8421,1024,"[4563, 2145]",476,5,0.6222993420522805,512,512,512,adagrad,0.11528542227119176,0.008623525748234976,False,0.0001008431158441838,False,0.011212960654913447,0.0006080441136717699,0.00027262436680519045,-0.6860669655384013
weave,8421,1024,"[4443, 3603, 1911]",374,5,0.047022218104015814,32,512,512,adagrad,0.058039618302384154,0.06054394993087902,True,0.0037354039797798462,False,0.0001573681938804593,0.012713469295409941,0.005125507703927517,-0.6927267014488548
weave,8421,1024,"[4051, 4781]",178,5,0.13416250536917904,512,512,512,adam,0.0006593113366233622,0.004753207596308062,True,0.0001845859757272745,False,0.00039755439953528284,0.03170403059521885,0.0006285676688467875,-0.6965347538557213
weave,8421,1024,"[2054, 2543]",157,5,0.5220572783170265,512,512,512,adam,0.48160524259892246,0.007596476697004327,False,0.00025849402360153615,True,0.0020093117834606385,0.0035231322400214125,0.24065426207172147,-0.6990331506007549
weave,8421,1024,"[2888, 4777]",433,5,0.07004514496944972,32,512,512,adamax,0.07404045353880422,0.396688027111885,True,0.008872361411031838,False,0.004052664449666361,0.04138485164912322,0.014966831947854734,-0.7029668498544689
weave,8421,1024,[256],64,5,1.0,32,512,512,adagrad,1.0,0.0001,True,1.0,False,0.0001,0.0001,0.0001,-0.7067182031407342
weave,8421,1024,[5000],512,5,1.0,32,512,512,sgd,0.0001,0.0001,True,0.0001,True,1.0,0.0001,1.0,-0.7069175420465159
