attn_heads,attn_layers,lin_dims,output_dim,latent_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,prot,weave,gconv,ecfp8,gnn,score
8,2,[502],1,512,5,0.18337544316447008,256,128,128,adagrad,0.18506864967788866,0.1808306379520709,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 6, 'psc_dim': 8421, 'rnn_hidden_state_dim': 35}",{'update_pairs': False},{'dim': 300},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 102}",-0.5775433031412274
16,3,"[397, 1084]",1,256,5,0.391947107398259,256,128,128,rmsprop,0.0022542618979073292,0.07538084794659763,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 15, 'psc_dim': 8421, 'rnn_hidden_state_dim': 44}",{'update_pairs': False},{'dim': 229},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 4, 'dim': 229}",-0.5798129257058057
16,2,"[277, 2024]",1,512,5,0.31403430064476756,128,128,128,adagrad,0.04784190253814886,0.2726131134230506,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 49, 'psc_dim': 8421, 'rnn_hidden_state_dim': 23}",{'update_pairs': False},{'dim': 261},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 127}",-0.5814260397286456
16,3,"[1657, 248]",1,512,5,0.4316587629468568,256,128,128,adam,0.00017257298262927562,0.048096354537337724,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 3, 'embedding_dim': 35, 'psc_dim': 8421, 'rnn_hidden_state_dim': 24}",{'update_pairs': False},{'dim': 153},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 128}",-0.5923388738345579
16,2,"[1358, 781]",1,512,5,0.15052595401795535,256,128,128,adagrad,0.002604691874285496,0.11296195782949037,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 39, 'psc_dim': 8421, 'rnn_hidden_state_dim': 45}",{'update_pairs': False},{'dim': 69},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 97}",-0.5937517196240788
16,3,[2046],1,256,5,0.36789841472139206,256,128,128,rmsprop,0.0017909937393907646,0.012536971491294213,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 15, 'psc_dim': 8421, 'rnn_hidden_state_dim': 29}",{'update_pairs': False},{'dim': 473},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 257}",-0.6024334165322682
16,2,"[277, 2024]",1,512,5,0.31403430064476756,128,128,128,adagrad,0.04784190253814886,0.2726131134230506,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 49, 'psc_dim': 8421, 'rnn_hidden_state_dim': 23}",{'update_pairs': False},{'dim': 261},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 127}",-0.6031550150167807
16,2,"[1358, 781]",1,512,5,0.15052595401795535,256,128,128,adagrad,0.002604691874285496,0.11296195782949037,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 39, 'psc_dim': 8421, 'rnn_hidden_state_dim': 45}",{'update_pairs': False},{'dim': 69},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 97}",-0.6652226071076315
16,2,"[1279, 1054, 1998]",1,256,5,0.1595580874757831,128,128,128,adam,0.0021275174724803138,0.010137974895594386,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 42, 'psc_dim': 8421, 'rnn_hidden_state_dim': 5}",{'update_pairs': False},{'dim': 337},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 289}",-0.6669387762094439
8,3,[525],1,256,5,0.17289826893255644,128,128,128,rmsprop,0.002142435655913873,0.33832708700374914,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 19, 'psc_dim': 8421, 'rnn_hidden_state_dim': 32}",{'update_pairs': False},{'dim': 256},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 212}",-0.6687888304774373
16,1,"[612, 504]",1,512,5,0.27923807806445083,256,128,128,adagrad,0.0008938907653670401,0.9481076265502332,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 45, 'psc_dim': 8421, 'rnn_hidden_state_dim': 30}",{'update_pairs': False},{'dim': 336},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 324}",-0.7660155141896519
16,1,"[612, 504]",1,512,5,0.27923807806445083,256,128,128,adagrad,0.0008938907653670401,0.9481076265502332,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 45, 'psc_dim': 8421, 'rnn_hidden_state_dim': 30}",{'update_pairs': False},{'dim': 336},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 1, 'dim': 324}",-0.8309062071952625
16,3,[2046],1,256,5,0.36789841472139206,256,128,128,rmsprop,0.0017909937393907646,0.012536971491294213,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 2, 'embedding_dim': 15, 'psc_dim': 8421, 'rnn_hidden_state_dim': 29}",{'update_pairs': False},{'dim': 473},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 2, 'dim': 257}",-0.8676069713193273
16,3,"[397, 1084]",1,256,5,0.391947107398259,256,128,128,rmsprop,0.0022542618979073292,0.07538084794659763,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 15, 'psc_dim': 8421, 'rnn_hidden_state_dim': 44}",{'update_pairs': False},{'dim': 229},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 4, 'dim': 229}",-1.1620174827182483
4,2,[504],1,512,5,0.41818131593120367,256,128,128,adam,0.01695401839860738,0.75359671779392,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 32, 'psc_dim': 8421, 'rnn_hidden_state_dim': 39}",{'update_pairs': False},{'dim': 75},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 427}",-3.812162147284493
8,3,[525],1,256,5,0.17289826893255644,128,128,128,rmsprop,0.002142435655913873,0.33832708700374914,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'pcnn_num_layers': 4, 'embedding_dim': 19, 'psc_dim': 8421, 'rnn_hidden_state_dim': 32}",{'update_pairs': False},{'dim': 256},{'dim': 1024},"{'fingerprint_size': 2238, 'num_layers': 3, 'dim': 212}",-10.188629570964471
