prot_vocab_size,attn_heads,attn_layers,lin_dims,latent_dim,disc_hdims,kaiming_constant,weighted_loss,dprob,neigh_dist,tr_batch_size,val_batch_size,test_batch_size,optimizer_gen,optimizer_gen__global__weight_decay,optimizer_gen__global__lr,optimizer_disc,optimizer_disc__global__weight_decay,optimizer_disc__global__lr,prot,weave,gconv,ecfp8,score
9048,2,2,[1789],256,[1074],5,0.30094656101791006,0.35703968954756315,9,256,128,128,adadelta,0.18457157294754298,0.004834875835858545,adamax,0.4651438907410066,0.6196153119116552,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3660372216118198
9048,8,3,"[1669, 671]",256,[1990],5,0.15170414036730537,0.48028356831636165,30,256,128,128,adadelta,0.9461569778662389,0.038188862184074086,sgd,0.05781122610799809,0.0001790626907207416,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.36869332385933845
9048,16,3,"[164, 273]",256,"[1057, 1421]",5,0.27984597617830953,0.33057415336802987,37,256,128,128,sgd,0.00776137044436379,0.02305217869199282,rmsprop,0.01095105250746569,0.0006379072739685381,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3690565990687945
9048,1,2,"[1641, 121]",256,"[619, 563]",5,0.38229502268030746,0.38045980925952305,22,256,128,128,adamax,0.4821874148275565,0.006442687124625518,adamax,0.000932861452549869,0.09980752530129403,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.36960854440538926
9048,4,2,[64],256,"[1940, 100]",5,0.3777207059114537,0.2709160432059395,12,256,128,128,adam,0.7309140733801255,0.010408087699418572,adamax,0.023440044843298133,0.6380294106955753,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.37076200422081945
9048,8,1,"[64, 2048]",256,[2048],5,0.1,0.5,4,256,128,128,adamax,1.0,0.000823510337053581,adadelta,0.0001,1.0,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.372630341273815
9048,2,3,"[884, 1427]",256,[725],5,0.1424219854361148,0.2544839438691407,24,256,128,128,rmsprop,0.07392560171293033,0.00016652852364952995,rmsprop,0.034170019772142575,0.0001056356817060233,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.372694051712063
9048,2,2,"[915, 172]",256,"[811, 1488]",5,0.1022710576360037,0.11317132747495894,35,256,128,128,sgd,0.2358366234529239,0.0005391764105459266,adagrad,0.010509647346462045,0.0010859425348301779,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.372875870419923
9048,1,3,[64],256,"[100, 2048]",5,0.1,0.1,4,256,128,128,sgd,0.0001,0.00021746340241544324,sgd,1.0,0.0001,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3737490970007973
9048,8,3,"[1669, 671]",256,[1990],5,0.15170414036730537,0.48028356831636165,30,256,128,128,adadelta,0.9461569778662389,0.038188862184074086,sgd,0.05781122610799809,0.0001790626907207416,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.37596030042756745
9048,2,2,[459],256,"[1590, 2015]",5,0.44281774911419103,0.11288344724748287,56,256,128,128,adamax,0.18121144276694234,0.0001679966691621015,rmsprop,0.004947720714954951,0.0036211331506335208,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3765835981441025
9048,16,1,[2048],256,"[2048, 100]",5,0.1,0.5,4,256,128,128,adagrad,1.0,0.0001,adadelta,0.0001,0.0001,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.37769332934363575
9048,16,3,"[1356, 143, 1679]",256,"[987, 1136]",5,0.1437344270340956,0.1584130983952915,35,256,128,128,adam,0.4632066784660227,0.0070568364357940765,sgd,0.11401616653616257,0.000709471235746536,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.37781459953417745
9048,16,3,"[1657, 248]",256,"[1715, 1716]",5,0.20921998968669897,0.1236972805206254,44,256,128,128,adagrad,0.048597775414579956,0.004437634363159825,adam,0.0014405175781017213,0.0003702376169277349,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.37846213907409243
9048,16,3,"[1067, 2048, 1655]",256,"[1000, 852]",5,0.2543423257014277,0.19729615368032366,16,256,128,128,adamax,0.4883621120698509,0.015390891368088645,adam,0.050790455984820196,0.1851764321098427,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.37855240814991326
9048,4,2,[1568],256,[1221],5,0.400128752429617,0.13772270981427137,9,256,128,128,adadelta,0.00037842697092469694,0.000724952665338939,adamax,0.0013661909671869425,0.00013923036886911454,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.37972134853149425
9048,2,2,"[64, 1577, 64]",256,"[2048, 1410]",5,0.1,0.5,64,256,128,128,adam,0.0001,0.0001,adadelta,0.0001,1.0,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.37988774586020135
9048,2,1,"[1603, 1983, 2048]",256,[100],5,0.4999999999330593,0.5,64,256,128,128,adam,1.0,0.011537294423262847,adam,0.023464139596770236,1.0,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3806751497250188
9048,4,1,"[1557, 2030, 700]",256,"[1476, 129]",5,0.44296152376271225,0.45938080413536697,25,256,128,128,adadelta,0.26995675426774474,0.006422468984691053,adadelta,0.7570008387971309,0.008539963806151228,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3818616307048723
9048,4,1,"[1035, 786]",256,[563],5,0.42658343302756363,0.464868443179813,35,256,128,128,adam,0.6083466451018632,0.010106821061227182,rmsprop,0.003433831038947559,0.004846889826910513,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.38242567124939886
9048,16,3,"[1356, 143, 1679]",256,"[987, 1136]",5,0.1437344270340956,0.1584130983952915,35,256,128,128,adam,0.4632066784660227,0.0070568364357940765,sgd,0.11401616653616257,0.000709471235746536,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3824836991695749
9048,2,3,"[884, 1427]",256,[725],5,0.1424219854361148,0.2544839438691407,24,256,128,128,rmsprop,0.07392560171293033,0.00016652852364952995,rmsprop,0.034170019772142575,0.0001056356817060233,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.38511828709300017
9048,2,2,[459],256,"[1590, 2015]",5,0.44281774911419103,0.11288344724748287,56,256,128,128,adamax,0.18121144276694234,0.0001679966691621015,rmsprop,0.004947720714954951,0.0036211331506335208,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3861940245783126
9048,16,2,"[1358, 781]",256,"[346, 1445]",5,0.35909975990933907,0.24157563551932082,50,256,128,128,adadelta,0.10260142974876144,0.33524886680114824,sgd,0.00982734671515759,0.00019731860916633541,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3879210634456407
9048,16,1,"[1341, 1156, 1237]",256,"[124, 1112]",5,0.4966517705037937,0.16295047339184443,61,256,128,128,adadelta,0.5601826816573414,0.4506727608331546,adadelta,0.24629828176957255,0.11643321302844685,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.38814671926265837
9048,1,2,[1015],256,"[164, 1864]",5,0.19056431349693692,0.32797424073208736,20,256,128,128,adam,0.003139265556292839,0.00792237901126721,adam,0.23592088029765518,0.2414450618514913,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3885359854664681
9048,8,3,"[1323, 934, 1511]",256,[2015],5,0.45801865766357663,0.4598247896100568,32,256,128,128,adagrad,0.19026881028336734,0.02315874054669511,adadelta,0.11572165623805619,0.025487696444429695,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.39075441628797286
9048,2,2,"[1604, 1738, 1945]",256,[533],5,0.2879937056898876,0.41716760577871115,35,256,128,128,adadelta,0.0015392698986478397,0.00935275428350737,adamax,0.028498677458636497,0.0001173476688440789,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.39085252311953467
9048,2,2,[459],256,"[1590, 2015]",5,0.44281774911419103,0.11288344724748287,56,256,128,128,adamax,0.18121144276694234,0.0001679966691621015,rmsprop,0.004947720714954951,0.0036211331506335208,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3910204988710168
9048,4,2,"[1892, 881]",256,"[912, 372]",5,0.13989191204928575,0.4678796827707251,22,256,128,128,rmsprop,0.0022359935750769218,0.003509167491181112,rmsprop,0.051507557747725356,0.1289291220666562,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.39285357822627287
9048,2,1,"[64, 64, 64]",256,"[2048, 568]",5,0.1,0.33041401188928565,27,256,128,128,adagrad,0.0001,0.0001,adadelta,0.00016739609131353347,0.33375343850617273,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3940358429854984
9048,2,1,[64],256,[100],5,0.1,0.5,64,256,128,128,adam,1.0,1.0,adamax,0.0001,0.0001,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3947927293687179
9048,2,2,[459],256,"[1590, 2015]",5,0.44281774911419103,0.11288344724748287,56,256,128,128,adamax,0.18121144276694234,0.0001679966691621015,rmsprop,0.004947720714954951,0.0036211331506335208,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3969561399812897
9048,1,1,"[666, 1862, 1155]",256,"[2048, 2048]",5,0.1,0.5,4,256,128,128,adam,0.3277892788086956,0.0014652203727221194,adadelta,0.0001,0.015818382462514536,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.39807782375927636
9048,16,3,"[1356, 143, 1679]",256,"[987, 1136]",5,0.1437344270340956,0.1584130983952915,35,256,128,128,adam,0.4632066784660227,0.0070568364357940765,sgd,0.11401616653616257,0.000709471235746536,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3982890301104597
9048,8,3,"[299, 2048]",256,[1717],5,0.5,0.5,40,256,128,128,rmsprop,0.38040536551559145,0.0016003988125306361,rmsprop,0.15647628801984712,0.012111247074637645,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3984823589610985
9048,1,3,"[731, 990, 477]",256,"[1527, 1474]",5,0.36751666008061856,0.4266308365583723,10,256,128,128,adadelta,0.9885448968669399,0.9739944285046076,adamax,0.0001343292698143337,0.0006873685379477015,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3985756814300809
9048,8,2,[1617],256,[724],5,0.28849513917724745,0.2872424259060742,53,256,128,128,adam,0.03155657504614344,0.01290419366801118,adagrad,0.0011516170276579135,0.0053689847425329815,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.39860531976714786
9048,16,2,[2048],256,[1794],5,0.392320240665338,0.134785361678539,42,256,128,128,rmsprop,0.19098325945329575,0.0001,adam,0.0013698243974495142,0.02284777663622141,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.3993801641029901
9048,2,2,[1789],256,[1074],5,0.30094656101791006,0.35703968954756315,9,256,128,128,adadelta,0.18457157294754298,0.004834875835858545,adamax,0.4651438907410066,0.6196153119116552,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.399941476027483
9048,4,1,"[2048, 2048, 1895]",256,"[2048, 146]",5,0.1,0.5,39,256,128,128,adadelta,0.0001,0.004521163872751907,sgd,0.0006674585488224005,0.29074051918778027,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.40015101958712856
9048,16,2,"[1046, 1185]",256,[1315],5,0.45688418391259566,0.18854980064331803,63,256,128,128,adamax,0.6353230885008927,0.00045235666070429873,adadelta,0.0658905626273038,0.00016357127028167939,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4004473880140173
9048,8,3,"[1669, 671]",256,[1990],5,0.15170414036730537,0.48028356831636165,30,256,128,128,adadelta,0.9461569778662389,0.038188862184074086,sgd,0.05781122610799809,0.0001790626907207416,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4010346634046755
9048,16,3,"[821, 835]",256,[415],5,0.3013196048651564,0.16531045654346505,46,256,128,128,adadelta,0.03568511926004083,0.15569736179778215,adadelta,0.05413019042299272,0.05180270814145293,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4016920396018629
9048,16,3,"[1657, 248]",256,"[1715, 1716]",5,0.20921998968669897,0.1236972805206254,44,256,128,128,adagrad,0.048597775414579956,0.004437634363159825,adam,0.0014405175781017213,0.0003702376169277349,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.40217804255639666
9048,8,1,[1105],256,[1122],5,0.48291517338207657,0.37356601245395205,10,256,128,128,adam,0.29290823046861936,0.004063908766606115,rmsprop,0.0007577071127523845,0.0032486090165794916,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.40381838151880173
9048,8,2,[116],256,[1070],5,0.20293481801818108,0.4101577662144039,51,256,128,128,adadelta,0.23623141620059496,0.23266927082999697,adam,0.0010167520913180613,0.0001497081811046439,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.40497048772337063
9048,1,3,"[891, 515]",256,"[883, 1712]",5,0.2236462041942382,0.47399312764176416,15,256,128,128,adadelta,0.0004256703030998814,0.10104265128803677,adam,0.00021458971805911423,0.028526175329350263,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4066001845070458
9048,16,3,"[1356, 143, 1679]",256,"[987, 1136]",5,0.1437344270340956,0.1584130983952915,35,256,128,128,adam,0.4632066784660227,0.0070568364357940765,sgd,0.11401616653616257,0.000709471235746536,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.40672601172985307
9048,16,2,"[1358, 781]",256,"[346, 1445]",5,0.35909975990933907,0.24157563551932082,50,256,128,128,adadelta,0.10260142974876144,0.33524886680114824,sgd,0.00982734671515759,0.00019731860916633541,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4082669391439871
9048,16,2,"[1358, 781]",256,"[346, 1445]",5,0.35909975990933907,0.24157563551932082,50,256,128,128,adadelta,0.10260142974876144,0.33524886680114824,sgd,0.00982734671515759,0.00019731860916633541,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.40859155456405805
9048,1,2,"[1641, 121]",256,"[619, 563]",5,0.38229502268030746,0.38045980925952305,22,256,128,128,adamax,0.4821874148275565,0.006442687124625518,adamax,0.000932861452549869,0.09980752530129403,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4102899810290433
9048,8,3,"[1669, 671]",256,[1990],5,0.15170414036730537,0.48028356831636165,30,256,128,128,adadelta,0.9461569778662389,0.038188862184074086,sgd,0.05781122610799809,0.0001790626907207416,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4116687517466258
9048,16,3,"[1657, 248]",256,"[1715, 1716]",5,0.20921998968669897,0.1236972805206254,44,256,128,128,adagrad,0.048597775414579956,0.004437634363159825,adam,0.0014405175781017213,0.0003702376169277349,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4127533235612525
9048,16,3,"[1657, 248]",256,"[1715, 1716]",5,0.20921998968669897,0.1236972805206254,44,256,128,128,adagrad,0.048597775414579956,0.004437634363159825,adam,0.0014405175781017213,0.0003702376169277349,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4145068598008281
9048,8,1,[64],256,[2048],5,0.42412865226442675,0.5,4,256,128,128,adagrad,1.0,0.0001,adam,0.0001,1.0,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.41549126207484105
9048,1,1,"[64, 64]",256,"[100, 2048]",5,0.1,0.5,4,256,128,128,sgd,0.0001,0.002644568331381328,adam,0.0001,0.12300940426595965,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4158700966311929
9048,2,2,"[1604, 1738, 1945]",256,[533],5,0.2879937056898876,0.41716760577871115,35,256,128,128,adadelta,0.0015392698986478397,0.00935275428350737,adamax,0.028498677458636497,0.0001173476688440789,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.416335106492007
9048,4,1,"[1557, 2030, 700]",256,"[1476, 129]",5,0.44296152376271225,0.45938080413536697,25,256,128,128,adadelta,0.26995675426774474,0.006422468984691053,adadelta,0.7570008387971309,0.008539963806151228,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.41856769363635166
9048,1,3,"[731, 990, 477]",256,"[1527, 1474]",5,0.36751666008061856,0.4266308365583723,10,256,128,128,adadelta,0.9885448968669399,0.9739944285046076,adamax,0.0001343292698143337,0.0006873685379477015,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.42205380968587547
9048,2,3,"[1534, 1900]",256,[1286],5,0.4944229876577937,0.28605325237831325,30,256,128,128,rmsprop,0.06294202467318892,0.0009704207854745444,adamax,0.0008029803316131696,0.24315616641692472,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4224207220591209
9048,4,2,"[1306, 916]",256,[1717],5,0.193650865661142,0.2893688724376482,47,256,128,128,adam,0.02407884923972336,0.012676169062539794,rmsprop,0.0015104462446958386,0.00768215953852633,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4233414435103527
9048,16,3,"[1356, 143, 1679]",256,"[987, 1136]",5,0.1437344270340956,0.1584130983952915,35,256,128,128,adam,0.4632066784660227,0.0070568364357940765,sgd,0.11401616653616257,0.000709471235746536,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4241703487205897
9048,8,1,"[2048, 1486, 1227]",256,"[356, 1696]",5,0.2096454184723148,0.1,61,256,128,128,sgd,0.00023580850360031662,0.007897684862754512,adadelta,0.05125740770580017,0.04613619793297738,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.424396218022148
9048,2,3,"[1534, 1900]",256,[1286],5,0.4944229876577937,0.28605325237831325,30,256,128,128,rmsprop,0.06294202467318892,0.0009704207854745444,adamax,0.0008029803316131696,0.24315616641692472,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.42474190877299844
9048,2,2,[1789],256,[1074],5,0.30094656101791006,0.35703968954756315,9,256,128,128,adadelta,0.18457157294754298,0.004834875835858545,adamax,0.4651438907410066,0.6196153119116552,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4247572172479278
9048,1,2,"[1498, 854]",256,"[412, 850]",5,0.48723426408836557,0.24899650199382364,62,256,128,128,rmsprop,0.27584590612330695,0.0003476423073964942,sgd,0.00012051201176566116,0.18018753719512218,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4284325053236634
9048,8,3,"[1669, 671]",256,[1990],5,0.15170414036730537,0.48028356831636165,30,256,128,128,adadelta,0.9461569778662389,0.038188862184074086,sgd,0.05781122610799809,0.0001790626907207416,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.4294099978545025
